numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,problème,remarks,Droits totaux indiqués,doubleaccounts
429,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,8,Térébenthine ; compacte,Monde,2142,10710,kg,"0,2",,,990,
430,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,8,Essence de térébenthine,Monde,15,25,kg,"0,6",,,8,
431,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,8,"Brai sec, colophane, résine d’huile",Monde,6693,66543,kg,"0,2",,,3188,
432,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Café,Monde,1040,2419,kg,"4,3",,,3,
433,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Cannelle ; fine,Monde,2340,130,kg,18,,,6,
434,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Cannelle ; commune,Monde,23804,3662,kg,"6,5",,,161,
435,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Cassia-lignea,Monde,0,0,kg,0,,,0,
436,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Gingembre,Monde,415,488,kg,"0,85",,,1,
437,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Girofle ; clous,Monde,8050,805,kg,10,,,2,
438,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Girofle ; griffes et pédicules,Monde,0,0,kg,0,,,0,
439,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Muscades ; rondes,Monde,2400,120,kg,20,,,0,
440,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Muscades ; longues,Monde,0,0,kg,0,,,0,
441,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Poivre,Monde,31044,10348,kg,3,,,26,
442,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Piment,Monde,0,0,kg,0,,,0,
443,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Thé,Monde,7860,786,kg,10,,,2,
444,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Vanille,Monde,125650,359,kg,350,,,1,
445,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Tabacs en feuilles ou en côtes pour la régie,Monde,2042372,2042372,kg,1,,,19659,
446,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Graines d’amome,Monde,1262,526,kg,"2,4",,,46,
447,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Fèves odorantes de Tonka,Monde,120,2,kg,60,,,0,
448,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Noix de Ravensara,Monde,0,0,decagramme,0,,,0,
449,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Macis,Monde (hors Europe),0,0,kg,0,,,0,
450,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Macis,Entrepôts,0,0,kg,0,,,0,
451,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Gommes,Europe,2079,832,kg,"2,5",,,93,
452,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Gommes ; exotiques,Monde,110775,22155,kg,5,,,734,
453,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Poix ou galipot,Monde,19197,119986,kg,"0,16",,,1320,
454,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Brai gras ou goudron,Monde,73694,525676,kg,"0,14",,,4815,
455,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Térébenthine ; liquide,Monde,559,3737,kg,"0,15",,,38,
456,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Térébenthine ; compacte,Monde,201098,1005490,kg,"0,2",,,11056,
457,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,Essence de térébenthine,Monde,583557,972595,kg,"0,6",,,5276,
458,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,8,"Brai sec, colophane, résine d’huile",Monde,65459,654589,kg,"0,1",,,7066,
459,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Résineux exotiques ; scammonée,Monde,9196,219,kg,42,,,1560,
460,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Résineux exotiques; sans distinction,Monde,239084,78832,kg,0,,,75469,
461,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Baumes et sucs d’espèces particulières,Monde,709650,547245,kg,0,,,251066,
462,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,"Huiles ; essentielles ou volatilles de rose, de citron, de girofle, de menthe, etc",Monde,373839,11913,kg,0,,,61955,
463,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; de ricin,Monde,20096,6699,kg,3,,,2585,
464,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; de palme,Monde,2636,3766,kg,"0,7",,,790,
465,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; d’amandes,Monde,63,32,kg,2,,,9,
466,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; d’olive ; comestible,Monde,9591143,5328413,kg,"1,8",,,1603956,
467,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; d’olive ; ne pouvant servir qu’aux fabriques,Monde,39838607,26559148,kg,"1,5",,,5229452,
468,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; de faine et de noix,Monde,12627,13070,kg,0,,,40463,
469,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; grasses ; de graines grasses,Monde,188653,179670,kg,"1,05",,,30677,
470,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Huiles ; sans distinction,Monde,0,0,kg,0,,,0,
471,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Ipécacuanha,Monde,55306,2424,kg,22,,,13337,
472,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Rhubarbe,Monde,16133,2305,kg,7,,,7770,
473,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Salsepareille,Monde,92359,18472,kg,5,,,41317,
474,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Jalap,Monde,43874,13711,kg,"3,2",,,15214,
475,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Iris de Florence,Monde,23615,19891,kg,"1,7",,,9181,
476,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Réglisse et autres,Monde,156156,257691,kg,0,,,42238,
477,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,"Écorces ; de citron, d’orange et leurs variétés",Monde,5277,10304,kg,0,,,2071,
478,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Écorces ; de quiquina,Monde,121265,10105,kg,12,,,33608,
479,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Écorces ; sans désignation,Monde,59,53,kg,0,,,92,
480,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Écorces ; Lichens,Monde,3620,2413,kg,"1,5",,,415,
481,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Herbes ; absinthe,Monde,1490,2980,kg,"0,5",,,180,
482,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Herbes ; sans désignation,Monde,7276,71116,kg,0,,,2504,
483,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Feuilles ; d’oranger,Monde,120059,80040,kg,"1,5",,,967,
484,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Feuilles ; de sené,Monde,95203,27201,kg,"3,5",,,30028,
485,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Feuilles ; sans désignation,Monde,573,865,kg,0,,,299,
486,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Fleurs ; de lavande et d’oranger,Monde,391192,104349,kg,0,,,5990,
487,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Fleurs ; Autres,Monde,2838,2384,kg,0,,,1153,
488,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Casse,Monde,7988,4993,kg,"1,6",,,1380,
489,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Tamarins ; Gousses entières,Monde,2106,10533,kg,"0,2",,,4674,
490,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Tamarins ; confits dans le sucre,Monde,815,815,kg,1,,,557,
491,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Badiane,Monde,10577,7555,kg,"1,4",,,4995,
492,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Graine de moutarde,Monde,25918,51837,kg,"0,5",,,3136,
493,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Barbotines,Monde,598,1994,kg,"0,3",,,1384,
494,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Follicules de séné,Monde,9012,3004,kg,3,,,3305,
495,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Fruits ; Sans désignation,Monde,8474,30457,kg,0,,,10257,
496,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,9,Joncs odorants,Monde,8,16,kg,"0,5",,,8,
497,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Résineux exotiques ; scammonée,Monde,29040,528,kg,55,,,56,
498,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Résineux exotiques; sans distinction,Monde,94296,20946,kg,"4,5",,,1467,
499,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Baumes et sucs d’espèces particulières,Monde,85511,23418,kg,0,,,210,
500,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,"Huiles ; essentielles ou volatilles de rose, de citron, de girofle, de menthe, etc",Monde,564424,30564,kg,0,,,658,
501,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; de ricin,Monde,10800,2700,kg,4,,,10,
502,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; de palme,Monde,75,68,kg,"1,1",,,0,
503,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; d’amandes,Monde,4404,2202,kg,2,,,201,
504,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; d’olive ; comestible,Monde,1011660,505830,kg,2,,,16665,
505,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; d’olive ; ne pouvant servir qu’aux fabriques,Monde,23830,13239,kg,"1,8",,,1104,
506,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; de faine et de noix,Monde,6940,5552,kg,"1,25",,,369,
507,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; grasses ; de graines grasses,Monde,1634173,1557345,kg,"1,05",,,29262,
508,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Huiles ; sans distinction,Monde,0,0,kg,0,,,0,
509,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Ipécacuanha,Monde,8400,280,kg,30,,,3,
510,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Rhubarbe,Monde,22320,1860,kg,12,,,37,
511,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Salsepareille,Monde,6216,777,kg,8,,,10,
512,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Jalap,Monde,206,43,kg,"4,8",,,0,
513,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Iris de Florence,Monde,8762,3370,kg,"2,6",,,115,
514,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Réglisse et autres,Monde,43068,61383,kg,0,,,833,
515,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,"Écorces ; de citron, d’orange et leurs variétés",Monde,5199,6932,kg,"1,75",,,19,
516,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Écorces ; de quiquina,Monde,8534,502,kg,17,,,20,
517,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Écorces ; sans désignation,Monde,1298,721,kg,0,,,38,
518,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Écorces ; Lichens,Monde,481,2111,kg,"1,7",,,41,
519,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Herbes ; absinthe,Monde,423,847,kg,"0,5",,,56,
520,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Herbes ; sans désignation,Monde,1647,1432,kg,"1,15",,,60,
521,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Feuilles ; d’oranger,Monde,1992,1207,kg,"1,65",,,40,
522,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Feuilles ; de sené,Monde,3113,566,kg,"5,5",,,37,
523,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Feuilles ; sans désignation,Monde,15156,9108,kg,0,,,546,
524,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Fleurs ; de lavande et d’oranger,Monde,118807,43888,kg,0,,,483,
525,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Fleurs ; Autres,Monde,6798,2729,kg,0,,,124,
526,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Casse,Monde,0,0,kg,0,,,0,
527,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Tamarins ; Gousses entières,Monde,610,762,kg,"0,8",,,65,
528,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Tamarins ; confits dans le sucre,Monde,5484,2742,kg,2,,,8,
529,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Badiane,Monde,1039,742,kg,"1,4",,,2,
530,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Graine de moutarde,Monde,26582,44304,kg,"0,6",,,122,
531,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Barbotines,Monde,443,443,kg,1,,,35,
532,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Follicules de séné,Monde,880,160,kg,"5,5",,,50,
533,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Fruits ; Sans désignation,Monde,39681,15262,kg,"2,6",,,1180,
534,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Exports,,9,Joncs odorants,Monde,0,0,kg,0,,,0,
535,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à brûler : en bûches,Monde,681927,85241,stère,8,,,32441,
536,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à brûler ; en fagots,Monde,238807,955230,en nombre,25,,25 francs le cent,2627,
537,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Charbon de bois ou de chevenotte,Monde,519307,259654,hectolitre,2,,,14281,
538,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; bruts ou simplement écarris à la hache,Monde,2182286,109114,stère,20,,,12003,
539,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,"Bois à construire ; sciés, ayant d’épaisseur ; plus de 8 centimètres",Monde,318825,12753,stère,25,,,2104,
540,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,"Bois à construire ; sciés, ayant d’épaisseur ; 8 centimètres ou moins",Monde,9019639,12885200,mètre,"0,7",,,141737,
541,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; Mâts de 40 centimètres de diamètre et au-dessus,Monde,273800,2738,en nombre,100,,100 francs la pièce,22588,
542,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; Mâtereaux de 25 centimètres inclusivement à 40 exclusivement,Monde,132800,3320,en nombre,40,,,10956,
543,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; Espars de 15 centimètres inclusivement à 25 exclusivement,Monde,146310,9754,en nombre,15,,,8047,
544,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; manche ; de fouines et pinceaux à goudron,Monde,620,4137,en nombre,"0,15",,,91,
545,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; manche ; de gaffe ; de 11 centimètres inclusivement à 15 exclusivement,Monde,11673,7782,en nombre,"1,5",,,1712,
546,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois à construire ; manche ; de gaffe ; de 6 centimètres inclusivement à 11 exclusivement,Monde,5969,5969,en nombre,1,,,657,
547,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Perches,Monde,102523,205047,en nombre,"0,5",,,56,
548,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Pigouilles,Monde,6976,4651,en nombre,"1,5",,,1023,
549,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Échalas,Monde,7842,261403,en nombre,"0,03",,,72,
550,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois en éclises,Monde,57679,288396,en nombre,"0,2",,,634,
551,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois feuillard ; de 2 mètres de longueur et au-dessous,Monde,272439,5448637,en nombre,5,,5 francs le cent,3217,
552,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois feuillard ; de 2 mètres à 4 mètres exclusivement,Monde,383714,6395238,en nombre,6,,,14070,
553,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bois feuillard ; de 4 mètres et au-dessus,Monde,42296,422964,en nombre,10,,,4653,
554,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Essandolles,Monde,4000,20000,en nombre,"0,2",,,11,
555,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Merrains ; de 1 mètre 299 mm de longueur et au-dessus,Monde,2598257,1732158,en nombre,"1,5",,,3811,
556,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Merrains ; de 1 mètre 299 mm de longueur et au-dessus,Monde,2195989,2439988,en nombre,"0,9",,,4026,
557,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Merrains ; au dessous de 974 mm,Monde,1164417,2911041,en nombre,"0,4",,,3202,
558,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Osier en bottes ; brut,Monde,901,9014,kg,"0,1",,,50,
559,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Osier en bottes ; pelé ou fendu,Monde,2550,17003,kg,"0,15",,,94,
560,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Bruyères ou racines à vergettes,Monde,13558,84580,kg,0,,,5116,
561,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Liège ; en planches,Monde,172143,286905,kg,"0,6",,,20741,
562,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Liège ; ouvré,Monde,989138,353263,kg,"2,8",,,229073,
563,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Futailles vides ; montées ; cerclées en bois,Monde,139023,4634099,litre,"0,03",,,3153,
564,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Futailles vides ; montées ; cerclées en fer,Monde,15913,397825,litre,"0,04",,,1302,
565,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Futailles vides ; démontées,Monde,6104,0,litre,0,,,671,
566,Quentin Vidal,AN_F12_251,National/Tableau des quantités/1821 – AN_F12_251.csv,Tableau des quantités,1822,Imports,,10,Balais communs,Monde,68098,680985,en nombre,"0,1",,,1873,
